id,summary
1007953,This is an experimental MOD that I made with Mcreator. It adds a few tracks and stuff like that
967452,Provide support for mod pack authors to modify equipment requirements.
1012537,Mess with the crash log's header
932335,add extra use to rotten flesh 
976761,A mod that adds unqiue enchants to the game.
985534,"Small items, small improvements"
1014458,find the path to the way out save all who are lost
932814,Adds a new dimension and mobs
1009856,hello my mod add a lot of all: biomes: chorus forest end flower forest wild birch forest new mobs crab from mob vote and more
965519,more enchanted book
1019387,A collection of music discs containing hits from the late Juice WRLD.
1011631,Restore the location of the creative inventory you last scrolled to.
1015100,A library mod for some of YUNG's Minecraft mods
998412,Displays RPG-like dialogs above players' names. I've spoken.
1005386,Adds Tinker's Construct and Farmer's Delight compatibility. Vanilla style.
1018833,A small mod adding cherry shrimp!
983646,Addon for Ex Nihilo: Sequentia to support JEI
1018974,A serverside mod which allows the editing of Villager trade data through a GUI
1016303,"An addon centered around equipment for Moas, allowing them to be outfitted with chests and craftable Moa Armor."
984895,Skilling is a mod that adds intuitive linear progression.
504274,adds blocks that can do cool things
1014823,Announce when a wandering trader spawns
1007404,Create Metallurgy is a Create Mod Addon adding new metallurgy processings.
880504,A simple mod to add simple ores.
948999,Simple and sleek bridges across rivers!
591997,so like jjba characters but garfield?
1022508,A mod with custom items for The MMM 3 modpack.
805630,Twilight Saga Meets Minecraft
973158,"A Minecraft mod that allowing players to collect and repurpose poop from themselves, animals, and other creatures for composting into bone meal, crafting fertilizer, and even as a food source."
817572,This mod is the sequel to my original Ender Extended. Adding new biomes and ores to explore.
998416,Flashes as you take a screenshot.
871642,BlackNight 1.18.2 et un mod ou il rajoute un boss et une dimension BlackNight et un biome rare BlackNight
986872,A horror mod where for once the creature doesn't actively try to kill you-
998444,Let the cursor follow the 'GUI Scale' button so they won't separate!
999244,New villager profession. Sell your extra dungeon loot.
992181,"Gui to sorts blocks (hue, saturation, lightness, and roughness) so you can find one you want to use easier."
1006255,Adds various types of cobble paths to Minecraft!
840961,Adds back Pre-1.12 Achivements
973734,this mod adds more shields
1007845,Library that extends vanilla worldgen by providing alternatives to unmodifiable features
1011364,Seamless world generation with breathtaking landscapes.
1017075,Bring the ODIN spacestation to Minecraft! (Only the firing of it)
996102,Because working with vanilla beehives is pain.
538943,RolePlay Mods
869187,"Allows players to ""spot"" living entities, making them glow."
945922,A heropack that consists of 4 superheroes.
990580,This mod introduces a variety of new items and blocks specifically designed to enhance and expand the automation capabilities within the already existing Create mod.
1015155,"Epic, RPG-like titles when entering biomes & dimensions!"
986330,A standalone version of the Penguin origin from the animal origins modpack!
978233,Fancy new looks for your best weapons.
844800,This mod adds a useless block called the Table.
641437,"The mod ""Technoblade is dead"" adjusted for spanish speakers."
902666,Creator Tools is a Minecraft mod with a lot of useful tools for content creators!
448999,"This mod adds dozens of randomly generated structures with variations, custom spawners and loot chests!"
853999,Adds multiple fish themed weapons with Better Combat support!
964193,Enchanted golden apple recipe
606808,"Addition of weapons, equipment, food, etc."
1021348,A client-side library mod with tons of features to do all the heavy lifting for all client-side mod developers.
972757,A Mod With bronze gear 
998612,With the Bread Factory mod it will make making bread fun and hard with multiple steps to lead up to making bread!
976982,"Allows you to gain some experience orbs from brewing XP, like you would from smelting"
944570,Allows players to craft brick blocks easier and decorate bricks!
1006960,Adds Bronze & Steel to minecraft
1002846,Bulk Crafting allows you to produce your resources in bulk (in their block versions) with compatibility with many mods.
1024333,Add a simple Light Block with a ambient buzz
1010466,Boss music for Zomb's Byte modpack
982973,Reverts the Nether back to its original form!
1015448,Allows you to turn charcoal into coal
970334,munch away at usually inedible things and gain special powers
953261,Custom uniques for CTE2
980437,Add a new chest
1023746,Adds Cactus Armor And Sword
954219,Explore and find 28 new species of cacti with beautiful flowers and delicious fruits.
1024105,Calm down your dogs by petting them.
996843,Fixes Campfires. Why are they lit on placement? Makes no sense right?
971975,Baked Apples and Candied Apples
996450,Adds simple candy bars to Minecraft.
993222,Adds the candies and treats from Candy Shop Wars by Brandon Mull
1027872,This mod adds capybaras to your game
979943,Adds a cap to the number of levels required to enchant gear. No more (Too Expensive).
961605,Makes it so you're able to craft carpets back into wool!
977356,"Adds/changes levelz requirements to the mods botania, BetterEnd, BetterNether and Mythicmetals. "
973511,This mod adds tools made from coal.
977053,The Calculator Mod enhances your Minecraft experience by adding a convenient calculator functionality directly into the in-game chat.
988140,Makes the anvil.... cheaper
1024999,Discover stronger and stronger swords with a multitool.
946452,Adds new features and config options related to item despawning.
1009161,ChestLogger - The Ultimate Chest Interaction Tracker
966167,ChestLoot For Kehaans ModPacks
1027994,A simple mod that adds the Iceologer
958794,This mod adds chlorophyll as a source for lime dye
974516,A chopping block for early game planks
1021881,A simple mod that adds coins to your minecraft experience
1025408,"This mod extends on the content added by the mod ""Clash!"" with some qol features."
983413,Click chests/containers through signs and item frames [Forge port]
1023351,"A bit dangerous, a bit accent about thunderstorms, but a lot of fun."
1027074,Basic mod that lets you craft Black Dye with Coal and Charcoal.
993489,Makes your Game 200% FASTER! (doubles f3 fps)
986785,An overpowered mod where everything can be crafted with one cobblestone
902048,A server side mod to lock a pokémon's exp gain
1024522,Adds the in-world effects of field moves and abilities to Cobblemon.
1000367,Clientside mod required to unlock the Daily Spinner Function for the Cobblemon Islands Server
965556,"What if your player got KO'd when your Cobblemon team wiped out, like in the games?"
1017583,A Fabric Mod designed to expand the power of Minecraft Datapacks and make it more convenient to develop for.
919560,Adds coconuts and machetes.
972054,"Back to your lastest death position using ""/trigger back"" (""/back"" alternatives)"
989573,Now the game will have coins that can be actively used for trading with friends or server players
1015096,A long-awaited and much-needed abandoned mineshaft overhaul!
1023757,Discover diverse and intriguing ruins
879987,"Adds a new Ruby ore, which can be used to make armor and tools!"
831408,Enables Paper To Be Crafted From Bamboo
956077,Recreates rejected ideas and creates new ideas!
899404,Ultra Hardcore survival minigame!
998439,Adds quality-of-life REI collapsible entries for items from Minecraft and various of mods!
1003691,Adds Bronze items for other mods needing it
1015152,"A small, lightweight mod that makes browsing menus a lot easier"
989044,Bunch of Tweaks and Changes to the game for the MCSX Modpack
1001572,Framework for coremods
889394,This mod gives night vision.
987351,Adds the bomb from CS:GO
862954,"The Standalone Mod created for the ""NetherExileCraft"" modpack serves a specific purpose within the gameplay experience. It offers a unique functionality to players, ensuring a smoother transition upon respawning."
936246,A collection of icons meant to be used for customization!
923235,a mod ads obsidian Tool and armor
1026508,"Via Romana introduces a fast travel system where players can link signs over paths, allowing for instant teleportation between them."
